Numero_expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal,Descripcio_dia_setmana,NK_Any,Mes_any,Nom_mes,Dia_mes,Hora_dia,Descripcio_torn,Descripcio_causa_vianant,Descripcio_tipus_vehicle,Descripcio_model,Descripcio_marca,Descripcio_color,Descripcio_carnet,Antiguitat_carnet,Coordenada_UTM_X_ED50,Coordenada_UTM_Y_ED50,Longitud_WGS84,Latitud_WGS84
2024S004041,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,156101,Hipòlit Lázaro,2,Divendres,2024,7,Juliol,12,9,Matí,,"Camió rígid > 3,5 tones",RYT AD260SY/PSCNG,TALLERES JOFRAUTO,verd,C,12,430306.182,4584382.385,2.16505223,41.40611911
2024S004042,2,Eixample,6,la Sagrada Família,289105,Rosselló,346-348,Divendres,2024,7,Juliol,12,12,Matí,,Motocicleta,JET 14 125 LC E5,SYM,vermell,B,8,430748.143,4584030.445,2.17037965,41.40298751
2024S004042,2,Eixample,6,la Sagrada Família,289105,Rosselló,346-348,Divendres,2024,7,Juliol,12,12,Matí,,Turisme,CORSA EDITION 1.2T XHL,OPEL,blau,B,9,430748.143,4584030.445,2.17037965,41.40298751
2024S004043,2,Eixample,7,la Dreta de l'Eixample,100800,Diputació,,Divendres,2024,7,Juliol,12,20,Tarda,,Motocicleta,SUPER DINK 125,KYMCO,negre,A1,2,430208.677,4582391.902,2.16411535,41.38818301
2024S004043,2,Eixample,7,la Dreta de l'Eixample,100800,Diputació,,Divendres,2024,7,Juliol,12,20,Tarda,,Turisme,ASTRA,OPEL,negre,B,13,430208.677,4582391.902,2.16411535,41.38818301
2024S004044,6,Gràcia,28,Vallcarca i els Penitents,352507,Vall d'Hebron,36-38,Divendres,2024,7,Juliol,12,13,Matí,,Furgoneta,FIAT FIORINO,FIAT,blanc,B,8,428134.361,4585621.646,2.13892386,41.41708929
2024S004044,6,Gràcia,28,Vallcarca i els Penitents,352507,Vall d'Hebron,36-38,Divendres,2024,7,Juliol,12,13,Matí,,Turisme,FABIA,SKODA,negre,B,24,428134.361,4585621.646,2.13892386,41.41708929
2024S004045,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes,,Divendres,2024,7,Juliol,12,18,Tarda,Desobeir el senyal del semàfor,Motocicleta,CB 600F,HONDA,daurat,,,431363.279,4583313.928,2.17781940,41.39658684
2024S004045,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes,,Divendres,2024,7,Juliol,12,18,Tarda,Desobeir el senyal del semàfor,Motocicleta,CB 600F,HONDA,daurat,A,10,431363.279,4583313.928,2.17781940,41.39658684
2024S004046,4,Les Corts,21,Pedralbes,144500,Eduard Toldrà,,Divendres,2024,7,Juliol,12,17,Tarda,Desobeir el senyal del semàfor,Autobús,LION'S CITY GNC,MAN,,,,425436.774,4582420.616,2.10704246,41.38801321
2024S004046,4,Les Corts,21,Pedralbes,144500,Eduard Toldrà,,Divendres,2024,7,Juliol,12,17,Tarda,Desobeir el senyal del semàfor,Autobús,LION'S CITY GNC,MAN,,D,11,425436.774,4582420.616,2.10704246,41.38801321
2024S004047,3,Sants-Montjuïc,17,Sants - Badal,048404,Brasil,,Divendres,2024,7,Juliol,12,17,Tarda,,Bicicleta,,BICING,vermell,,,427269.906,4581441.242,2.12908328,41.37936030
2024S004047,3,Sants-Montjuïc,17,Sants - Badal,048404,Brasil,,Divendres,2024,7,Juliol,12,17,Tarda,,Ciclomotor,NOVA 3000,EMCO,,B,15,427269.906,4581441.242,2.12908328,41.37936030
2024S004048,9,Sant Andreu,60,Sant Andreu,173508,Joan Torras,26-28,Divendres,2024,7,Juliol,12,17,Tarda,,"Camió rígid > 3,5 tones",AD260S27YÑFS GN,IVECO BUS,,C,3,432490.307,4587856.851,2.19079268,41.43759904
2024S004048,9,Sant Andreu,60,Sant Andreu,173508,Joan Torras,26-28,Divendres,2024,7,Juliol,12,17,Tarda,,Motocicleta,SH125D,HONDA,blanc,,,432490.307,4587856.851,2.19079268,41.43759904
2024S004048,9,Sant Andreu,60,Sant Andreu,173508,Joan Torras,26-28,Divendres,2024,7,Juliol,12,17,Tarda,,Motocicleta,SH125D,HONDA,blanc,B,50,432490.307,4587856.851,2.19079268,41.43759904
2024S004049,8,Nou Barris,45,Porta,263000,Porta,20-24,Divendres,2024,7,Juliol,12,20,Tarda,,Furgoneta,BERL. HDI90 SXMUL,CITROEN,gris,,,431120.725,4587319.637,2.17446183,41.43264418
2024S004049,8,Nou Barris,45,Porta,263000,Porta,20-24,Divendres,2024,7,Juliol,12,20,Tarda,,Furgoneta,BERL. HDI90 SXMUL,CITROEN,gris,B,7,431120.725,4587319.637,2.17446183,41.43264418
2024S004050,6,Gràcia,28,Vallcarca i els Penitents,701267,Dalt (Besòs),K95,Dissabte,2024,7,Juliol,13,17,Tarda,,Turisme,CARENS,KIA,blanc,B,13,427969.120,4585470.189,2.13696484,41.41571038
2024S004050,6,Gràcia,28,Vallcarca i els Penitents,701267,Dalt (Besòs),K95,Dissabte,2024,7,Juliol,13,17,Tarda,,Turisme,TOURNEO COURIER,FORD,negre,B,10,427969.120,4585470.189,2.13696484,41.41571038
2024S004050,6,Gràcia,28,Vallcarca i els Penitents,701267,Dalt (Besòs),K95,Dissabte,2024,7,Juliol,13,17,Tarda,,Turisme,I 30,HYUNDAI,vermell,B,17,427969.120,4585470.189,2.13696484,41.41571038
2024S004051,3,Sants-Montjuïc,15,Hostafrancs,331507,Tarragona,185,Dimecres,2024,7,Juliol,10,17,Tarda,Creuar per fora pas de vianants,Motocicleta,JET 14 125 LC,SYM,marró,,,428423.261,4581481.549,2.14287020,41.37982681
2024S004051,3,Sants-Montjuïc,15,Hostafrancs,331507,Tarragona,185,Dimecres,2024,7,Juliol,10,17,Tarda,Creuar per fora pas de vianants,Motocicleta,JET 14 125 LC,SYM,marró,A1,29,428423.261,4581481.549,2.14287020,41.37982681
2024S004052,10,Sant Martí,64,el Camp de l'Arpa del Clot,209900,Meridiana,189-191,Divendres,2024,7,Juliol,12,18,Tarda,,Motocicleta,NSS125AD,HONDA,gris,,,432115.589,4585273.076,2.18659805,41.41429621
2024S004052,10,Sant Martí,64,el Camp de l'Arpa del Clot,209900,Meridiana,189-191,Divendres,2024,7,Juliol,12,18,Tarda,,Motocicleta,NSS125AD,HONDA,gris,B,19,432115.589,4585273.076,2.18659805,41.41429621
2024S004052,10,Sant Martí,64,el Camp de l'Arpa del Clot,209900,Meridiana,189-191,Divendres,2024,7,Juliol,12,18,Tarda,,Turisme,MAZDA CX-3,MAZDA,vermell,B,17,432115.589,4585273.076,2.18659805,41.41429621
2024S004053,9,Sant Andreu,61,la Sagrera,209900,Meridiana,,Divendres,2024,7,Juliol,12,23,Nit,,Taxi,TOYOTA COROLLA,TOYOTA,negre,B,17,432123.077,4586455.003,2.18655492,41.42494209
2024S004053,9,Sant Andreu,61,la Sagrera,209900,Meridiana,,Divendres,2024,7,Juliol,12,23,Nit,,Veh. mobilitat personal amb motor,NO DISPONIBLE,SMARTGYRO,negre,,,432123.077,4586455.003,2.18655492,41.42494209
2024S004054,9,Sant Andreu,60,Sant Andreu,173508,Joan Torras,,Divendres,2024,7,Juliol,12,23,Nit,,Motocicleta,SYMPHONY 125 S,SYM,blanc,A2,3,432352.605,4587865.343,2.18914361,41.43766393
2024S004055,6,Gràcia,31,la Vila de Gràcia,109203,Encarnació,36,Dijous,2024,7,Juliol,11,21,Tarda,,Turisme,TOYOTA COROLLA,TOYOTA,desconegut,B,33,429844.787,4584373.978,2.15953361,41.40600323
2024S004056,5,Sarrià-Sant Gervasi,24,les Tres Torres,143904,General Mitre,53-55,Dissabte,2024,7,Juliol,13,2,Nit,,Turisme,GLA 200,MERCEDES-BENZ,negre,B,0,427674.673,4583267.819,2.13370524,41.39584808
2024S004057,2,Eixample,6,la Sagrada Família,350308,València,,Dissabte,2024,7,Juliol,13,16,Tarda,,Motocicleta,YP250R,YAMAHA,gris,A2,33,431460.948,4584179.194,2.17888962,41.40438836
2024S004057,2,Eixample,6,la Sagrada Família,350308,València,,Dissabte,2024,7,Juliol,13,16,Tarda,,Turisme,GOLF,VOLKSWAGEN,gris,B,23,431460.948,4584179.194,2.17888962,41.40438836
2024S004058,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,701266,Litoral (Llobregat),E24,Diumenge,2024,7,Juliol,14,0,Nit,,Motocicleta,WW125A,HONDA,,B,5,434723.774,4584307.912,2.21790787,41.40581941
2024S004058,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,701266,Litoral (Llobregat),E24,Diumenge,2024,7,Juliol,14,0,Nit,,Taxi,TOYOTA COROLLA,TOYOTA,negre,B,5,434723.774,4584307.912,2.21790787,41.40581941
2024S004059,2,Eixample,8,l'Antiga Esquerra de l'Eixample,245802,París,,Dissabte,2024,7,Juliol,13,12,Matí,,Motocicleta,S02,SILENCE,vermell,B,,428983.643,4582689.634,2.14942957,41.39075730
2024S004059,2,Eixample,8,l'Antiga Esquerra de l'Eixample,245802,París,,Dissabte,2024,7,Juliol,13,12,Matí,,Turisme,AUDI A3 1.8 5V,AUDI,gris,B,8,428983.643,4582689.634,2.14942957,41.39075730
2024S004060,3,Sants-Montjuïc,12,la Marina del Prat Vermell,701265,Litoral (Besòs),K115,Dissabte,2024,7,Juliol,13,14,Tarda,,Taxi,TOYOTA PRIUS PLUS,TOYOTA,negre,B,36,431047.219,4580373.322,2.17437377,41.37007459
2024S004060,3,Sants-Montjuïc,12,la Marina del Prat Vermell,701265,Litoral (Besòs),K115,Dissabte,2024,7,Juliol,13,14,Tarda,,Turisme,430D,BMW,negre,B,18,431047.219,4580373.322,2.17437377,41.37007459
2024S004061,2,Eixample,9,la Nova Esquerra de l'Eixample,287201,Roma,,Dissabte,2024,7,Juliol,13,12,Matí,,Bicicleta,,,blanc,,,428787.039,4581740.072,2.14718987,41.38218754
2024S004061,2,Eixample,9,la Nova Esquerra de l'Eixample,287201,Roma,,Dissabte,2024,7,Juliol,13,12,Matí,,Turisme,6452502121,VOLVO,negre,B,47,428787.039,4581740.072,2.14718987,41.38218754
2024S004062,5,Sarrià-Sant Gervasi,24,les Tres Torres,028000,Augusta,314-316,Dissabte,2024,7,Juliol,13,20,Tarda,,Motocicleta,S02,SILENCE,blanc,B,8,427073.370,4583527.259,2.12648186,41.39813042
2024S004062,5,Sarrià-Sant Gervasi,24,les Tres Torres,028000,Augusta,314-316,Dissabte,2024,7,Juliol,13,20,Tarda,,Motocicleta,FIDDLE 125 E5,SYM,blau,B,15,427073.370,4583527.259,2.12648186,41.39813042
2024S004063,10,Sant Martí,65,el Clot,086200,Concili de Trento,16-20,Dissabte,2024,7,Juliol,13,10,Matí,,Ciclomotor,LIBERTY,PIAGGIO,negre,,,432533.615,4584838.162,2.19164802,41.41041429
2024S004063,10,Sant Martí,65,el Clot,086200,Concili de Trento,16-20,Dissabte,2024,7,Juliol,13,10,Matí,,Ciclomotor,LIBERTY 50 2T,PIAGGIO,negre,,,432533.615,4584838.162,2.19164802,41.41041429
2024S004063,10,Sant Martí,65,el Clot,086200,Concili de Trento,16-20,Dissabte,2024,7,Juliol,13,10,Matí,,Motocicleta,FSH125,HONDA,negre,,,432533.615,4584838.162,2.19164802,41.41041429
2024S004063,10,Sant Martí,65,el Clot,086200,Concili de Trento,16-20,Dissabte,2024,7,Juliol,13,10,Matí,,Motocicleta,NSC110MPD,HONDA,vermell,,,432533.615,4584838.162,2.19164802,41.41041429
2024S004063,10,Sant Martí,65,el Clot,086200,Concili de Trento,16-20,Dissabte,2024,7,Juliol,13,10,Matí,,Turisme,ASTRA,OPEL,blanc,B,0,432533.615,4584838.162,2.19164802,41.41041429
2024S004064,1,Ciutat Vella,1,el Raval,700025,Josep Carner,,Diumenge,2024,7,Juliol,14,6,Matí,,Bicicleta,,,,,,431303.956,4580950.667,2.17737794,41.37529655
2024S004064,1,Ciutat Vella,1,el Raval,700025,Josep Carner,,Diumenge,2024,7,Juliol,14,6,Matí,,Turisme,NIRO,BRISTOL,gris,B,2,431303.956,4580950.667,2.17737794,41.37529655
2024S004065,9,Sant Andreu,60,Sant Andreu,701501,B-20 (Llobregat),K159,Dissabte,2024,7,Juliol,13,14,Tarda,,Motocicleta,YS125-5C (YS125),YAMAHA,altres,,18,432618.721,4588884.426,2.19221495,41.44686486
2024S004065,9,Sant Andreu,60,Sant Andreu,701501,B-20 (Llobregat),K159,Dissabte,2024,7,Juliol,13,14,Tarda,,Turisme,XSARA,CITROEN,gris,B,12,432618.721,4588884.426,2.19221495,41.44686486
2024S004066,4,Les Corts,21,Pedralbes,333400,González Tablas,,Diumenge,2024,7,Juliol,14,10,Matí,,"Camió rígid > 3,5 tones",120ELG/P,CAYVOL,,C,7,425455.191,4582265.476,2.10728182,41.38661765
2024S004066,4,Les Corts,21,Pedralbes,333400,González Tablas,,Diumenge,2024,7,Juliol,14,10,Matí,,Motocicleta,Z900,KAWASAKI,blau,,,425455.191,4582265.476,2.10728182,41.38661765
2024S004066,4,Les Corts,21,Pedralbes,333400,González Tablas,,Diumenge,2024,7,Juliol,14,10,Matí,,Motocicleta,Z900,KAWASAKI,blau,A2,2,425455.191,4582265.476,2.10728182,41.38661765
2024S004067,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,305100,Sant Joan,,Divendres,2024,7,Juliol,12,13,Matí,,Bicicleta,NO DISPONIBLE,BICING,vermell,,,430411.157,4583904.052,2.16636306,41.40182002
2024S004067,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,305100,Sant Joan,,Divendres,2024,7,Juliol,12,13,Matí,,Turisme,IONIQ,HYUNDAI,negre,B,0,430411.157,4583904.052,2.16636306,41.40182002
2024S004068,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",090400,Alberes,64-66,Dissabte,2024,7,Juliol,13,15,Tarda,,Turisme,JUMPY,CITROEN,gris,B,2,425730.670,4585506.588,2.11017847,41.41583434
2024S004068,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",090400,Alberes,64-66,Dissabte,2024,7,Juliol,13,15,Tarda,,Turisme,BEETLE,VOLKSWAGEN,negre,B,4,425730.670,4585506.588,2.11017847,41.41583434
2024S004069,10,Sant Martí,68,el Poblenou,144601,Diagonal,161-163,Dijous,2024,7,Juliol,11,18,Tarda,,Bicicleta,,BH,,,,432908.119,4584275.127,2.19619096,41.40537456
2024S004069,10,Sant Martí,68,el Poblenou,144601,Diagonal,161-163,Dijous,2024,7,Juliol,11,18,Tarda,,Veh. mobilitat personal amb motor,,DUALTRON,negre,,,432908.119,4584275.127,2.19619096,41.40537456
2024S004070,2,Eixample,7,la Dreta de l'Eixample,247659,Pau Claris,,Dissabte,2024,7,Juliol,13,23,Nit,,Motocicleta,BEVERLY,PIAGGIO,negre,B,10,430590.233,4582764.013,2.16863594,41.39156754
2024S004070,2,Eixample,7,la Dreta de l'Eixample,247659,Pau Claris,,Dissabte,2024,7,Juliol,13,23,Nit,,Taxi,OCTAVIA,SKODA,negre/groc,B,,430590.233,4582764.013,2.16863594,41.39156754
2024S004071,2,Eixample,10,Sant Antoni,349706,Comte d'Urgell,8,Dissabte,2024,7,Juliol,13,20,Tarda,,Bicicleta,,NO DISPONIBLE,negre,,,430073.960,4581405.408,2.16261810,41.37928627
2024S004071,2,Eixample,10,Sant Antoni,349706,Comte d'Urgell,8,Dissabte,2024,7,Juliol,13,20,Tarda,,Bicicleta,NO DISPONIBLE,BICING,vermell,,,430073.960,4581405.408,2.16261810,41.37928627
2024S004072,2,Eixample,6,la Sagrada Família,142300,Gaudí,,Diumenge,2024,7,Juliol,14,16,Tarda,,"Camió rígid > 3,5 tones",PORTER/PORTER ELECTR,CAYVOL,desconegut,B,15,431089.062,4584377.386,2.17441831,41.40614161
2024S004072,2,Eixample,6,la Sagrada Família,142300,Gaudí,,Diumenge,2024,7,Juliol,14,16,Tarda,,Veh. mobilitat personal amb motor,M-365,XIAOMI,negre,,,431089.062,4584377.386,2.17441831,41.40614161
2024S004073,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,143904,General Mitre,,Diumenge,2024,7,Juliol,14,15,Tarda,,Ciclomotor,AGILITY CITY 50,KYMCO,negre,B,2,427714.854,4583654.888,2.13413961,41.39933787
2024S004073,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,143904,General Mitre,,Diumenge,2024,7,Juliol,14,15,Tarda,,Turisme,FIESTA,FORD,vermell,B,8,427714.854,4583654.888,2.13413961,41.39933787
2024S004074,9,Sant Andreu,62,el Congrés i els Indians,121402,Felip II,137-139,Diumenge,2024,7,Juliol,14,15,Tarda,,Ciclomotor,ES2,ASKOLL,blanc,AM,19,431882.442,4586202.057,2.18370390,41.42264350
2024S004074,9,Sant Andreu,62,el Congrés i els Indians,121402,Felip II,137-139,Diumenge,2024,7,Juliol,14,15,Tarda,,Motocicleta,CRF1000D2,HONDA,blanc,,,431882.442,4586202.057,2.18370390,41.42264350
2024S004074,9,Sant Andreu,62,el Congrés i els Indians,121402,Felip II,137-139,Diumenge,2024,7,Juliol,14,15,Tarda,,Motocicleta,CRF1000D2,HONDA,blanc,A,17,431882.442,4586202.057,2.18370390,41.42264350
2024S004075,8,Nou Barris,52,la Prosperitat,070709,Enric Casanovas,72-74,Dissabte,2024,7,Juliol,13,15,Tarda,,Turisme,ALHAMBRA,SEAT,gris,,,431593.053,4588265.571,2.18000741,41.44120426
2024S004075,8,Nou Barris,52,la Prosperitat,070709,Enric Casanovas,72-74,Dissabte,2024,7,Juliol,13,15,Tarda,,Turisme,ALHAMBRA,SEAT,gris,B,31,431593.053,4588265.571,2.18000741,41.44120426
2024S004076,6,Gràcia,31,la Vila de Gràcia,028000,Augusta,76,Diumenge,2024,7,Juliol,14,20,Tarda,,Motocicleta,SH125AD,HONDA,blanc,B,9,429160.903,4583778.345,2.15142217,41.40057857
2024S004076,6,Gràcia,31,la Vila de Gràcia,028000,Augusta,76,Diumenge,2024,7,Juliol,14,20,Tarda,,Turisme,FOCUS,FORD,blanc,B,,429160.903,4583778.345,2.15142217,41.40057857
2024S004077,2,Eixample,7,la Dreta de l'Eixample,032700,Balmes,,Dilluns,2024,7,Juliol,15,1,Nit,,Autobús articulat,URBINO 18 HYBRID,SOLARIS,groc,,,430387.362,4582209.736,2.16627330,41.38655780
2024S004077,2,Eixample,7,la Dreta de l'Eixample,032700,Balmes,,Dilluns,2024,7,Juliol,15,1,Nit,,Autobús articulat,URBINO 18 HYBRID,SOLARIS,groc,D,0,430387.362,4582209.736,2.16627330,41.38655780
2024S004077,2,Eixample,7,la Dreta de l'Eixample,032700,Balmes,,Dilluns,2024,7,Juliol,15,1,Nit,,Turisme,,,,,,430387.362,4582209.736,2.16627330,41.38655780
2024S004078,2,Eixample,7,la Dreta de l'Eixample,018505,Aragó,244-248,Dissabte,2024,7,Juliol,13,10,Matí,,Veh. mobilitat personal amb motor,,XIAOMI,desconegut,,,430081.213,4582619.591,2.16256464,41.39022267
2024S004079,2,Eixample,7,la Dreta de l'Eixample,350308,València,306,Dilluns,2024,7,Juliol,15,6,Matí,,Furgoneta,MASTER RED - VAN FWD 3,RENAULT,blanc,,,430383.728,4583111.097,2.16612618,41.39467575
2024S004079,2,Eixample,7,la Dreta de l'Eixample,350308,València,306,Dilluns,2024,7,Juliol,15,6,Matí,,Furgoneta,MASTER RED - VAN FWD 3,RENAULT,blanc,B,3,430383.728,4583111.097,2.16612618,41.39467575
2024S004079,2,Eixample,7,la Dreta de l'Eixample,350308,València,306,Dilluns,2024,7,Juliol,15,6,Matí,,Turisme,MEGANE,RENAULT,gris,B,1,430383.728,4583111.097,2.16612618,41.39467575
2024S004080,2,Eixample,6,la Sagrada Família,178308,Lepant,333,Dissabte,2024,7,Juliol,13,10,Matí,,Ciclomotor,TWEET,PEUGEOT,negre,,,430922.487,4584531.395,2.17240800,41.40751441
2024S004080,2,Eixample,6,la Sagrada Família,178308,Lepant,333,Dissabte,2024,7,Juliol,13,10,Matí,,Ciclomotor,TWEET,PEUGEOT,negre,A,1,430922.487,4584531.395,2.17240800,41.40751441
2024S004081,7,Horta-Guinardó,39,Sant Genís dels Agudells,060705,Cànoves,4-6,Diumenge,2024,7,Juliol,14,10,Matí,,Motocicleta,NSC110MPD,HONDA,vermell,,,427811.242,4586707.434,2.13492813,41.42683953
2024S004081,7,Horta-Guinardó,39,Sant Genís dels Agudells,060705,Cànoves,4-6,Diumenge,2024,7,Juliol,14,10,Matí,,Turisme,TOURAN,VOLKSWAGEN,blau,B,31,427811.242,4586707.434,2.13492813,41.42683953
2024S004082,2,Eixample,7,la Dreta de l'Eixample,148307,Gràcia,,Diumenge,2024,7,Juliol,14,20,Tarda,,Autobús,O 530,MERCEDES,,,,430658.003,4582415.709,2.16948638,41.38843632
2024S004082,2,Eixample,7,la Dreta de l'Eixample,148307,Gràcia,,Diumenge,2024,7,Juliol,14,20,Tarda,,Autobús,O 530,MERCEDES,,D,9,430658.003,4582415.709,2.16948638,41.38843632
2024S004082,2,Eixample,7,la Dreta de l'Eixample,148307,Gràcia,,Diumenge,2024,7,Juliol,14,20,Tarda,,Turisme,,PEUGEOT,,,,430658.003,4582415.709,2.16948638,41.38843632
2024S004083,3,Sants-Montjuïc,11,el Poble Sec,198804,Paral·lel,25-27,Dilluns,2024,7,Juliol,15,6,Matí,,Taxi,TOYOTA COROLLA,TOYOTA,negre,B,27,430989.682,4580871.295,2.17362913,41.37455476
2024S004083,3,Sants-Montjuïc,11,el Poble Sec,198804,Paral·lel,25-27,Dilluns,2024,7,Juliol,15,6,Matí,,Turisme,SANDERO,DACIA,blanc,,,430989.682,4580871.295,2.17362913,41.37455476
2024S004083,3,Sants-Montjuïc,11,el Poble Sec,198804,Paral·lel,25-27,Dilluns,2024,7,Juliol,15,6,Matí,,Turisme,SANDERO,DACIA,blanc,B,25,430989.682,4580871.295,2.17362913,41.37455476
2024S004084,2,Eixample,10,Sant Antoni,198804,Paral·lel,82,Dilluns,2024,7,Juliol,15,10,Matí,,"Camió rígid <= 3,5 tones",35C16,TECNOVE FIBERGLASS,blanc,C,15,430443.152,4580944.446,2.16708581,41.37516653
2024S004084,2,Eixample,10,Sant Antoni,198804,Paral·lel,82,Dilluns,2024,7,Juliol,15,10,Matí,,Veh. mobilitat personal amb motor,,,negre,,,430443.152,4580944.446,2.16708581,41.37516653
2024S004085,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,113007,Escoles Pies,,Dilluns,2024,7,Juliol,15,14,Tarda,Desobeir altres senyals,Motocicleta,YP250R,YAMAHA,blanc,B,3,427884.668,4583176.476,2.13622785,41.39504426
2024S004085,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,113007,Escoles Pies,,Dilluns,2024,7,Juliol,15,14,Tarda,Desobeir altres senyals,Turisme,LODGY,DACIA,blanc,B,18,427884.668,4583176.476,2.13622785,41.39504426
2024S004086,4,Les Corts,20,la Maternitat i Sant Ramon,343903,Corts,160-164,Diumenge,2024,7,Juliol,14,21,Tarda,,Bicicleta,,BTWIN,negre,,,427135.105,4581702.426,2.12743993,41.38170048
2024S004086,4,Les Corts,20,la Maternitat i Sant Ramon,343903,Corts,160-164,Diumenge,2024,7,Juliol,14,21,Tarda,,Turisme,218D ACTIVE TOURER,BMW,gris,B,43,427135.105,4581702.426,2.12743993,41.38170048
2024S004087,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",090400,Alberes,,Diumenge,2024,7,Juliol,14,20,Tarda,,Bicicleta,,NO DISPONIBLE,blanc,B,12,425346.532,4585348.872,2.10560193,41.41437826
2024S004087,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",090400,Alberes,,Diumenge,2024,7,Juliol,14,20,Tarda,,Turisme,TOYOTA AURIS,TOYOTA,blanc,B,40,425346.532,4585348.872,2.10560193,41.41437826
2024S004088,4,Les Corts,21,Pedralbes,144601,Diagonal,672,Dilluns,2024,7,Juliol,15,16,Tarda,,Motocicleta,FSH125,HONDA,blanc,B,13,426998.274,4582457.093,2.12571269,41.38848506
2024S004088,4,Les Corts,21,Pedralbes,144601,Diagonal,672,Dilluns,2024,7,Juliol,15,16,Tarda,,Turisme,T-ROC,VOLKSWAGEN,blanc,B,40,426998.274,4582457.093,2.12571269,41.38848506
2024S004089,3,Sants-Montjuïc,13,la Marina de Port,369408,Zona Franca,216,Divendres,2024,7,Juliol,12,21,Tarda,,Motocicleta,SH 125,HONDA,negre,B,0,427976.267,4579539.990,2.13775583,41.36229997
2024S004089,3,Sants-Montjuïc,13,la Marina de Port,369408,Zona Franca,216,Divendres,2024,7,Juliol,12,21,Tarda,,Taxi,TOYOTA PRIUS PLUS,TOYOTA,negre,B,16,427976.267,4579539.990,2.13775583,41.36229997
2024S004090,1,Ciutat Vella,1,el Raval,021306,Arc del Teatre,,Dilluns,2024,7,Juliol,15,14,Tarda,,Bicicleta,NO DISPONIBLE,NO DISPONIBLE,negre,,,431022.559,4581149.126,2.17399061,41.37705993
2024S004090,1,Ciutat Vella,1,el Raval,021306,Arc del Teatre,,Dilluns,2024,7,Juliol,15,14,Tarda,,Veh. mobilitat personal amb motor,,,,,,431022.559,4581149.126,2.17399061,41.37705993
2024S004091,7,Horta-Guinardó,38,la Teixonera,316004,Santa Gemma,14,Dilluns,2024,7,Juliol,15,10,Matí,Transitar a peu per la calçada,Furgoneta,MASTER,RENAULT,blanc,,,428870.108,4586365.725,2.14763939,41.42385641
2024S004091,7,Horta-Guinardó,38,la Teixonera,316004,Santa Gemma,14,Dilluns,2024,7,Juliol,15,10,Matí,Transitar a peu per la calçada,Furgoneta,MASTER,RENAULT,blanc,B,13,428870.108,4586365.725,2.14763939,41.42385641
2024S004092,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,281704,Ricardo Calvo,6,Dilluns,2024,7,Juliol,15,17,Tarda,,Motocicleta,NSS300A,HONDA,,A,53,427642.195,4584065.087,2.13322144,41.40302583
2024S004092,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,281704,Ricardo Calvo,6,Dilluns,2024,7,Juliol,15,17,Tarda,,Turisme,SPORTAGE,KIA,blau,B,22,427642.195,4584065.087,2.13322144,41.40302583
2024S004093,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,701414,C-31,K2060,Dilluns,2024,7,Juliol,15,16,Tarda,,Motocicleta,AGILITY CITY 125,KYMCO,blanc,B,52,432294.332,4584205.804,2.18885609,41.40469869
2024S004093,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,701414,C-31,K2060,Dilluns,2024,7,Juliol,15,16,Tarda,,Turisme,DUSTER,DACIA,negre,B,,432294.332,4584205.804,2.18885609,41.40469869
2024S004094,7,Horta-Guinardó,43,Horta,157308,Horta a Cerdanyola,K80,Dilluns,2024,7,Juliol,15,2,Nit,,Turisme,GOLF,VOLKSWAGEN,blanc,,,428224.399,4588969.609,2.13960337,41.44725096
2024S004094,7,Horta-Guinardó,43,Horta,157308,Horta a Cerdanyola,K80,Dilluns,2024,7,Juliol,15,2,Nit,,Turisme,GOLF,VOLKSWAGEN,blanc,B,4,428224.399,4588969.609,2.13960337,41.44725096
2024S004095,10,Sant Martí,71,Provençals del Poblenou,115603,Espronceda,203-221,Diumenge,2024,7,Juliol,14,23,Nit,,Motocicleta,JET X 125 ABS,SYM,negre,B,1,433044.669,4584829.294,2.19776313,41.41037717
